"ID","EnterpriseEntryID","DefinitionSetID","Entry","EntryCode","EntryName","EntryMnemonic","IsInactiveFLAG","IsEnforcedFLAG","IsCurrentFLAG","EffectiveDT","SexDE"
"4816","332153","0","1272","46.02","RESECT EXTERIORIZ SEG SM","4602","0","1","1","1999-1-21T12:44:55","0"
"4101","331438","0","557","21.4","RESECTION OF NOSE","214","0","1","1","1999-1-21T12:41:18","0"
"4144","331481","0","600","23.11","RESIDUAL ROOT REMOVAL","2311","0","1","1","1999-1-21T12:41:24","0"
"6713","334050","0","3169","93.13","RESISTIVE EXERCISE","9313","0","1","1","1999-1-21T12:49:39","0"
"6870","334207","0","3326","96.05","RESP TRACT INTUB NEC","9605","0","1","1","1999-1-21T12:50:03","0"
"6506","333843","0","2962","89.38","RESPIRATORY MEASURE NEC","8938","0","1","1","1999-1-21T12:49:07","0"
"3959","331296","0","415","14.34","RETIN TEAR LSR PHOTOCOAG","1434","0","1","1","1999-1-21T12:40:55","0"
"3960","331297","0","416","14.35","RETIN TEAR PHOTOCOAG NOS","1435","0","1","1","1999-1-21T12:40:56","0"
"3958","331295","0","414","14.33","RETIN TEAR XE PHOTOCOAG","1433","0","1","1","1999-1-21T12:40:55","0"
"3957","331294","0","413","14.32","RETINAL TEAR CRYOTHERAPY","1432","0","1","1","1999-1-21T12:40:55","0"
"3956","331293","0","412","14.31","RETINAL TEAR DIATHERMY","1431","0","1","1","1999-1-21T12:40:55","0"
"3961","331298","0","417","14.39","RETINAL TEAR REPAIR NEC","1439","0","1","1","1999-1-21T12:40:56","0"
"6375","333712","0","2831","87.76","RETRO CYSTOURETHROGRAM","8776","0","1","1","1999-1-21T12:48:48","0"
"4021","331358","0","477","16.91","RETROBULBAR INJECTION","1691","0","1","1","1999-1-21T12:41:05","0"
"6373","333710","0","2829","87.74","RETROGRADE PYELOGRAM","8774","0","1","1","1999-1-21T12:48:48","0"
"5240","332577","0","1696","59.00","RETROPERITON DISSECT NOS","5900","0","1","1","1999-1-21T12:45:59","0"
"6399","333736","0","2855","88.14","RETROPERITON FISTULOGRAM","8814","0","1","1","1999-1-21T12:48:52","0"
"6400","333737","0","2856","88.15","RETROPERITON PNEUMOGRAM","8815","0","1","1","1999-1-21T12:48:52","0"
"6401","333738","0","2857","88.16","RETROPERITON X-RAY NEC","8816","0","1","1","1999-1-21T12:48:52","0"
"5274","332611","0","1730","60.4","RETROPUBIC PROSTATECTOMY","604","0","1","1","1999-1-21T12:46:04","0"
"5251","332588","0","1707","59.5","RETROPUBIC URETHRAL SUSP","595","0","1","1","1999-1-21T12:46:00","0"
"3909","331246","0","365","12.83","REV ANT SEG OP WND NEC","1283","0","1","1","1999-1-21T12:40:48","0"
"4594","331931","0","1050","39.42","REV AV SHUNT FOR RD","3942","0","1","1","1999-1-21T12:44:22","0"
"5008","332345","0","1464","51.94","REV BILIARY TRACT ANAST","5194","0","1","1","1999-1-21T12:45:24","0"
"4224","331561","0","680","27.63","REV CLEFT PALATE REPAIR","2763","0","1","1","1999-1-21T12:41:36","0"
"5157","332494","0","1613","56.52","REV CUTAN ILEOURETEROST","5652","0","1","1","1999-1-21T12:45:47","0"
"5159","332496","0","1615","56.62","REV CUTAN URETEROST NEC","5662","0","1","1","1999-1-21T12:45:47","0"
"4011","331348","0","467","16.63","REV ENUCLEAT SCKT W GRFT","1663","0","1","1","1999-1-21T12:41:04","0"
"4014","331351","0","470","16.66","REV EXENT CAVITY NEC","1666","0","1","1","1999-1-21T12:41:04","0"
"3990","331327","0","446","15.6","REV EXOC MUSCLE SURGERY","156","0","1","1","1999-1-21T12:41:00","0"
"4071","331408","0","527","20.62","REV IE FENESTRATION","2062","0","1","1","1999-1-21T12:41:12","0"
"6061","333398","0","2517","81.59","REV JOINT REPL LEG NEC","8159","0","1","1","1999-1-21T12:48:01","0"
"6080","333417","0","2536","81.97","REV JOINT REPL UE","8197","0","1","1","1999-1-21T12:48:04","0"
"4857","332194","0","1313","46.94","REV LG BOWEL ANAST","4694","0","1","1","1999-1-21T12:45:01","0"
"4485","331822","0","941","37.79","REV PACEMAKER POCKET","3779","0","1","1","1999-1-21T12:44:06","0"
"6311","333648","0","2767","86.75","REV PEDICLE/FLAP GRAFT","8675","0","1","1","1999-1-21T12:48:39","0"
"4856","332193","0","1312","46.93","REV SM BOWEL ANAST","4693","0","1","1","1999-1-21T12:45:01","0"
"3624","330961","0","80","03.97","REV SPINAL THECAL SHUNT","0397","0","1","1","1999-1-21T12:40:04","0"
"4046","331383","0","502","19.21","REV STAPEDECT INCUS REPL","1921","0","1","1","1999-1-21T12:41:09","0"
"5161","332498","0","1617","56.72","REV URETEROENTEROSTOMY","5672","0","1","1","1999-1-21T12:45:47","0"
"5186","332523","0","1642","57.22","REV/CLOSE VESICOSTOMY","5722","0","1","1","1999-1-21T12:45:51","0"
"4010","331347","0","466","16.62","REV/REINSERT OCULAR IMPL","1662","0","1","1","1999-1-21T12:41:03","0"
"4493","331830","0","949","37.89","REV/RMVL PACEMAKER DEV","3789","0","1","1","1999-1-21T12:44:07","0"
"4753","332090","0","1209","44.5","REVISION GASTRIC ANAST","445","0","1","1","1999-1-21T12:44:46","0"
"4292","331629","0","748","31.74","REVISION OF TRACHEOSTOMY","3174","0","1","1","1999-1-21T12:41:46","0"
"4481","331818","0","937","37.75","REVISION PACEMAKER LEAD","3775","0","1","1","1999-1-21T12:44:05","0"
"4111","331448","0","567","21.84","REVISION RHINOPLASTY","2184","0","1","1","1999-1-21T12:41:20","0"
"4114","331451","0","570","21.87","RHINOPLASTY NEC","2187","0","1","1","1999-1-21T12:41:20","0"
"4095","331432","0","551","21.21","RHINOSCOPY","2121","0","1","1","1999-1-21T12:41:17","0"
"6517","333854","0","2973","89.51","RHYTHM ELECTROCARDIOGRAM","8951","0","1","1","1999-1-21T12:49:09","0"
"6355","333692","0","2811","87.43","RIB/STERNUM/CLAV X-RAY","8743","0","1","1","1999-1-21T12:48:45","0"
"4803","332140","0","1259","45.73","RIGHT HEMICOLECTOMY","4573","0","1","1","1999-1-21T12:44:53","0"
"4873","332210","0","1329","48.23","RIGID PROCTSIGMOIDOSCOPY","4823","0","1","1","1999-1-21T12:45:03","0"
"6973","334310","0","3429","97.83","RMVL ABD WALL SUTURES","9783","0","1","1","1999-1-21T12:50:19","0"
"3884","331221","0","340","12.40","RMVL ANT SEG EYE LES NOS","1240","0","1","1","1999-1-21T12:40:44","0"
"3868","331205","0","324","12.00","RMVL ANT SEG FB NOS","1200","0","1","1","1999-1-21T12:40:42","0"
"3870","331207","0","326","12.02","RMVL ANT SEG FB S MAGNET","1202","0","1","1","1999-1-21T12:40:42","0"
"3866","331203","0","322","11.92","RMVL ARTIF CORNEAL IMPL","1192","0","1","1","1999-1-21T12:40:42","0"
"4595","331932","0","1051","39.43","RMVL AV SHUNT FOR RD","3943","0","1","1","1999-1-21T12:44:22","0"
"5009","332346","0","1465","51.95","RMVL BILE DUCT PROSTH","5195","0","1","1","1999-1-21T12:45:25","0"
"6956","334293","0","3412","97.55","RMVL BILIARY/LIVER TUBE","9755","0","1","1","1999-1-21T12:50:17","0"
"5416","332753","0","1872","66.51","RMVL BOTH FALL TUBES","6651","0","1","1","1999-1-21T12:46:26","0"
"5386","332723","0","1842","65.61","RMVL BOTH OV & FALL NEC","6561","0","1","1","1999-1-21T12:46:21","0"
"5382","332719","0","1838","65.51","RMVL BOTH OVARIES NEC","6551","0","1","1","1999-1-21T12:46:21","0"
"5308","332645","0","1764","62.41","RMVL BOTH TESTES","6241","0","1","1","1999-1-21T12:46:09","0"
"6274","333611","0","2730","85.96","RMVL BRST TISS EXPANDER","8596","0","1","1","1999-1-21T12:48:33","0"
"5492","332829","0","1948","69.96","RMVL CERVICAL CERCLAGE","6996","0","1","1","1999-1-21T12:46:37","0"
"6955","334292","0","3411","97.54","RMVL CHOLECYSTOSTMY TUBE","9754","0","1","1","1999-1-21T12:50:17","0"
"4438","331775","0","894","36.09","RMVL COR ART OBSTR NEC","3609","0","1","1","1999-1-21T12:42:08","0"
"6961","334298","0","3417","97.63","RMVL CYSTOSTOMY TUBE","9763","0","1","1","1999-1-21T12:50:18","0"
"6942","334279","0","3398","97.34","RMVL DENTAL PACKING","9734","0","1","1","1999-1-21T12:50:15","0"
"6943","334280","0","3399","97.35","RMVL DENTAL PROSTHESIS","9735","0","1","1","1999-1-21T12:50:15","0"
"5215","332552","0","1671","57.98","RMVL ELECTR BLADDER STIM","5798","0","1","1","1999-1-21T12:45:55","0"
"5176","332513","0","1632","56.94","RMVL ELECTR URET STIM","5694","0","1","1","1999-1-21T12:45:49","0"
"3918","331255","0","374","12.93","RMVL EPITH DOWNGROWTH","1293","0","1","1","1999-1-21T12:40:49","0"
"6978","334315","0","3434","97.88","RMVL EXT IMMOBILIZATION","9788","0","1","1","1999-1-21T12:50:20","0"
"6944","334281","0","3400","97.36","RMVL EXT MAND FIX DEV","9736","0","1","1","1999-1-21T12:50:15","0"
"5580","332917","0","2036","74.3","RMVL EXTRATUBAL PREG","743","0","1","1","1999-1-21T12:46:49","0"
"5419","332756","0","1875","66.62","RMVL FALL & TUBAL PREG","6662","0","1","1","1999-1-21T12:46:26","0"
"5431","332768","0","1887","66.94","RMVL FALL TUBE PROSTH","6694","0","1","1","1999-1-21T12:46:28","0"
"7001","334338","0","3457","98.27","RMVL FB ARM W/O INC","9827","0","1","1","1999-1-21T12:50:24","0"
"7002","334339","0","3458","98.28","RMVL FB FOOT W/O INC","9828","0","1","1","1999-1-21T12:50:24","0"
"7000","334337","0","3456","98.26","RMVL FB HAND W/O INC","9826","0","1","1","1999-1-21T12:50:23","0"
"6996","334333","0","3452","98.22","RMVL FB HN NEC W/O INC","9822","0","1","1","1999-1-21T12:50:23","0"
"7003","334340","0","3459","98.29","RMVL FB LEG W/O INC","9829","0","1","1","1999-1-21T12:50:24","0"
"3923","331260","0","379","13.01","RMVL FB LENS W MAGNET","1301","0","1","1","1999-1-21T12:40:50","0"
"3924","331261","0","380","13.02","RMVL FB LENS W/O MAGNET","1302","0","1","1","1999-1-21T12:40:50","0"
"5098","332435","0","1554","54.92","RMVL FB PERITON CAVITY","5492","0","1","1","1999-1-21T12:45:38","0"
"6999","334336","0","3455","98.25","RMVL FB TRUNK NEC-NO INC","9825","0","1","1","1999-1-21T12:50:23","0"
"6997","334334","0","3453","98.23","RMVL FB VULVA W/O INC","9823","0","1","1","1999-1-21T12:50:23","0"
"6952","334289","0","3408","97.51","RMVL GASTROSTOMY TUBE","9751","0","1","1","1999-1-21T12:50:16","0"
"6947","334284","0","3403","97.39","RMVL HEAD/NECK DEV NEC","9739","0","1","1","1999-1-21T12:50:16","0"
"6946","334283","0","3402","97.38","RMVL HEAD/NECK SUTURES","9738","0","1","1","1999-1-21T12:50:15","0"
"4473","331810","0","929","37.64","RMVL HEART ASSIST SYSTEM","3764","0","1","1","1999-1-21T12:44:04","0"
"3556","330893","0","12","01.22","RMVL IC NEUROSTIMULATOR","0122","0","1","1","1999-1-21T12:39:53","0"
"5803","333140","0","2259","78.61","RMVL IMPL DEV CHEST CAGE","7861","0","1","1","1999-1-21T12:47:23","0"
"5807","333144","0","2263","78.65","RMVL IMPL DEV FEMUR","7865","0","1","1","1999-1-21T12:47:24","0"
"5804","333141","0","2260","78.62","RMVL IMPL DEV HUMERUS","7862","0","1","1","1999-1-21T12:47:23","0"
"5806","333143","0","2262","78.64","RMVL IMPL DEV MC/CARPALS","7864","0","1","1","1999-1-21T12:47:23","0"
"5810","333147","0","2266","78.68","RMVL IMPL DEV MT/TARSAL","7868","0","1","1","1999-1-21T12:47:24","0"
"5808","333145","0","2264","78.66","RMVL IMPL DEV PATELLA","7866","0","1","1","1999-1-21T12:47:24","0"
"5805","333142","0","2261","78.63","RMVL IMPL DEV RAD/ULNA","7863","0","1","1","1999-1-21T12:47:23","0"
"5811","333148","0","2267","78.69","RMVL IMPL DEV SITE NEC","7869","0","1","1","1999-1-21T12:47:24","0"
"5802","333139","0","2258","78.60","RMVL IMPL DEV SITE NOS","7860","0","1","1","1999-1-21T12:47:23","0"
"5809","333146","0","2265","78.67","RMVL IMPL DEV TIB & FIB","7867","0","1","1","1999-1-21T12:47:24","0"
"5646","332983","0","2102","76.97","RMVL INT FIX FACE BONE","7697","0","1","1","1999-1-21T12:46:59","0"
"5361","332698","0","1817","64.96","RMVL INT PENILE PROSTH","6496","0","1","1","1999-1-21T12:46:18","0"
"6983","334320","0","3439","98.04","RMVL INTRALUM COLON FB","9804","0","1","1","1999-1-21T12:50:21","0"
"6985","334322","0","3441","98.11","RMVL INTRALUM EAR FB","9811","0","1","1","1999-1-21T12:50:21","0"
"6981","334318","0","3437","98.02","RMVL INTRALUM ESOPH FB","9802","0","1","1","1999-1-21T12:50:21","0"
"6982","334319","0","3438","98.03","RMVL INTRALUM GASTRIC FB","9803","0","1","1","1999-1-21T12:50:21","0"
"6988","334325","0","3444","98.14","RMVL INTRALUM LARYNX FB","9814","0","1","1","1999-1-21T12:50:22","0"
"6980","334317","0","3436","98.01","RMVL INTRALUM MOUTH FB","9801","0","1","1","1999-1-21T12:50:21","0"
"6986","334323","0","3442","98.12","RMVL INTRALUM NOSE FB","9812","0","1","1","1999-1-21T12:50:21","0"
"6987","334324","0","3443","98.13","RMVL INTRALUM PHAR FB","9813","0","1","1","1999-1-21T12:50:22","0"
"6984","334321","0","3440","98.05","RMVL INTRALUM RECT FB","9805","0","1","1","1999-1-21T12:50:21","0"
"6992","334329","0","3448","98.18","RMVL INTRALUM STOMA FB","9818","0","1","1","1999-1-21T12:50:22","0"
"6989","334326","0","3445","98.15","RMVL INTRALUM TRACH FB","9815","0","1","1","1999-1-21T12:50:22","0"
"6993","334330","0","3449","98.19","RMVL INTRALUM URETHRA FB","9819","0","1","1","1999-1-21T12:50:22","0"
"6990","334327","0","3446","98.16","RMVL INTRALUM UTERUS FB","9816","0","1","1","1999-1-21T12:50:22","0"
"6991","334328","0","3447","98.17","RMVL INTRALUM VAG FB","9817","0","1","1","1999-1-21T12:50:22","0"
"6966","334303","0","3422","97.72","RMVL INTRAUTERINE PACK","9772","0","1","1","1999-1-21T12:50:18","0"
"5142","332479","0","1598","55.98","RMVL MECHANICAL KIDNEY","5598","0","1","1","1999-1-21T12:45:45","0"
"6949","334286","0","3405","97.42","RMVL MEDIASTINAL DRAIN","9742","0","1","1","1999-1-21T12:50:16","0"
"6976","334313","0","3432","97.86","RMVL OTH DEV FROM ABD","9786","0","1","1","1999-1-21T12:50:20","0"
"6951","334288","0","3407","97.49","RMVL OTH DEV FROM THORAX","9749","0","1","1","1999-1-21T12:50:16","0"
"6977","334314","0","3433","97.87","RMVL OTH DEV FROM TRUNK","9787","0","1","1","1999-1-21T12:50:20","0"
"6970","334307","0","3426","97.79","RMVL OTH GENITAL DEVICE","9779","0","1","1","1999-1-21T12:50:19","0"
"6958","334295","0","3414","97.59","RMVL OTH GI DEVICE","9759","0","1","1","1999-1-21T12:50:17","0"
"6979","334316","0","3435","97.89","RMVL OTH THER DEV","9789","0","1","1","1999-1-21T12:50:20","0"
"6962","334299","0","3418","97.64","RMVL OTH URIN DRAIN DEV","9764","0","1","1","1999-1-21T12:50:18","0"
"6964","334301","0","3420","97.69","RMVL OTH URIN SYST DEV","9769","0","1","1","1999-1-21T12:50:18","0"
"6968","334305","0","3424","97.74","RMVL OTH VAG PESSARY","9774","0","1","1","1999-1-21T12:50:19","0"
"4483","331820","0","939","37.77","RMVL PACEMAKER LEAD(S)","3777","0","1","1","1999-1-21T12:44:05","0"
"6975","334312","0","3431","97.85","RMVL PACKING TRUNK NEC","9785","0","1","1","1999-1-21T12:50:20","0"
"6957","334294","0","3413","97.56","RMVL PANCREATIC TUBE","9756","0","1","1","1999-1-21T12:50:17","0"
"3996","331333","0","452","16.1","RMVL PENETR FB EYE NOS","161","0","1","1","1999-1-21T12:41:01","0"
"5493","332830","0","1949","69.97","RMVL PENETRATING CERV FB","6997","0","1","1","1999-1-21T12:46:37","0"
"3658","330995","0","114","04.93","RMVL PERIPH NEUROSTIM","0493","0","1","1","1999-1-21T12:40:09","0"
"6972","334309","0","3428","97.82","RMVL PERITON DRAIN DEV","9782","0","1","1","1999-1-21T12:50:19","0"
"3945","331282","0","401","14.02","RMVL POST SEG FB W/O MAG","1402","0","1","1","1999-1-21T12:40:53","0"
"3943","331280","0","399","14.00","RMVL POST SEGMENT FB NOS","1400","0","1","1","1999-1-21T12:40:53","0"
"5941","333278","0","2397","80.07","RMVL PROSTH ANKLE INC","8007","0","1","1","1999-1-21T12:47:43","0"
"5943","333280","0","2399","80.09","RMVL PROSTH BY INC NEC","8009","0","1","1","1999-1-21T12:47:43","0"
"5934","333271","0","2390","80.00","RMVL PROSTH BY INC NOS","8000","0","1","1","1999-1-21T12:47:42","0"
"5936","333273","0","2392","80.02","RMVL PROSTH ELBOW INC","8002","0","1","1","1999-1-21T12:47:42","0"
"5942","333279","0","2398","80.08","RMVL PROSTH FOOT INC","8008","0","1","1","1999-1-21T12:47:43","0"
"5938","333275","0","2394","80.04","RMVL PROSTH HAND INC","8004","0","1","1","1999-1-21T12:47:43","0"
"5939","333276","0","2395","80.05","RMVL PROSTH HIP INC","8005","0","1","1","1999-1-21T12:47:43","0"
"5940","333277","0","2396","80.06","RMVL PROSTH KNEE INC","8006","0","1","1","1999-1-21T12:47:43","0"
"3970","331307","0","426","14.6","RMVL PROSTH MAT POST SEG","146","0","1","1","1999-1-21T12:40:57","0"
"5935","333272","0","2391","80.01","RMVL PROSTH SHOULDER INC","8001","0","1","1","1999-1-21T12:47:42","0"
"5937","333274","0","2393","80.03","RMVL PROSTH WRIST INC","8003","0","1","1","1999-1-21T12:47:43","0"
"5387","332724","0","1843","65.62","RMVL REM OV & FALL NEC","6562","0","1","1","1999-1-21T12:46:21","0"
"5383","332720","0","1839","65.52","RMVL REM OVARY NEC","6552","0","1","1","1999-1-21T12:46:21","0"
"5417","332754","0","1873","66.52","RMVL REMAINING FALL TUBE","6652","0","1","1","1999-1-21T12:46:26","0"
"5309","332646","0","1765","62.42","RMVL REMAINING TESTIS","6242","0","1","1","1999-1-21T12:46:09","0"
"6959","334296","0","3415","97.61","RMVL RENAL STOMA TUBE","9761","0","1","1","1999-1-21T12:50:17","0"
"6971","334308","0","3427","97.81","RMVL RETROPERITON DRAIN","9781","0","1","1","1999-1-21T12:50:19","0"
"6998","334335","0","3454","98.24","RMVL SCROTAL/PENIS FB","9824","0","1","1","1999-1-21T12:50:23","0"
"6180","333517","0","2636","83.93","RMVL SKELETAL MUSC STIM","8393","0","1","1","1999-1-21T12:48:20","0"
"3595","330932","0","51","02.95","RMVL SKULL TONGS/HALO","0295","0","1","1","1999-1-21T12:40:00","0"
"3621","330958","0","77","03.94","RMVL SPINAL NEUROSTIM","0394","0","1","1","1999-1-21T12:40:03","0"
"3625","330962","0","81","03.98","RMVL SPINAL THECAL SHUNT","0398","0","1","1","1999-1-21T12:40:04","0"
"6995","334332","0","3451","98.21","RMVL SUPERF FB EYE","9821","0","1","1","1999-1-21T12:50:23","0"
"6950","334287","0","3406","97.43","RMVL SUTURES FROM THORAX","9743","0","1","1","1999-1-21T12:50:16","0"
"6974","334311","0","3430","97.84","RMVL SUTURES TRUNK NEC","9784","0","1","1","1999-1-21T12:50:20","0"
"6948","334285","0","3404","97.41","RMVL THORACOTOMY TUBE","9741","0","1","1","1999-1-21T12:50:16","0"
"4242","331579","0","698","28.91","RMVL TONSIL FB BY INC","2891","0","1","1","1999-1-21T12:41:39","0"
"6945","334282","0","3401","97.37","RMVL TRACHEOSTOMY TUBE","9737","0","1","1","1999-1-21T12:50:15","0"
"6954","334291","0","3410","97.53","RMVL TUBE FROM LG INTEST","9753","0","1","1","1999-1-21T12:50:17","0"
"6953","334290","0","3409","97.52","RMVL TUBE FROM SM INTEST","9752","0","1","1","1999-1-21T12:50:16","0"
"6960","334297","0","3416","97.62","RMVL URETERAL DRAIN","9762","0","1","1","1999-1-21T12:50:17","0"
"5171","332508","0","1627","56.86","RMVL URETERAL LIGATURE","5686","0","1","1","1999-1-21T12:45:49","0"
"6963","334300","0","3419","97.65","RMVL URETHRAL STENT","9765","0","1","1","1999-1-21T12:50:18","0"
"6969","334306","0","3425","97.75","RMVL VAG/VULVAR PACKING","9775","0","1","1","1999-1-21T12:50:19","0"
"6967","334304","0","3423","97.73","RMVL VAGINAL DIAPHRAGM","9773","0","1","1","1999-1-21T12:50:18","0"
"5335","332672","0","1791","63.84","RMVL VAS DEF LIGATURE","6384","0","1","1","1999-1-21T12:46:13","0"
"5336","332673","0","1792","63.85","RMVL VAS DEFERENS VALVE","6385","0","1","1","1999-1-21T12:46:13","0"
"3590","330927","0","46","02.43","RMVL VENTRICLULAR SHUNT","0243","0","1","1","1999-1-21T12:39:59","0"
"4154","331491","0","610","23.70","ROOT CANAL NOS","2370","0","1","1","1999-1-21T12:41:26","0"
"4156","331493","0","612","23.72","ROOT CANAL W APICOECTOMY","2372","0","1","1","1999-1-21T12:41:26","0"
"4155","331492","0","611","23.71","ROOT CANAL W IRRIGATION","2371","0","1","1","1999-1-21T12:41:26","0"
"6861","334198","0","3317","95.45","ROTATION TESTS","9545","0","1","1","1999-1-21T12:50:01","0"
"6158","333495","0","2614","83.63","ROTATOR CUFF REPAIR","8363","0","1","1","1999-1-21T12:48:16","0"
"6356","333693","0","2812","87.44","ROUTINE CHEST X-RAY","8744","0","1","1","1999-1-21T12:48:46","0"
"6789","334126","0","3245","94.12","ROUTINE PSYCH VISIT","9412","0","1","1","1999-1-21T12:49:50","0"
"6433","333770","0","2889","88.52","RT HEART ANGIOCARDIOGRAM","8852","0","1","1","1999-1-21T12:48:57","0"
"4456","331793","0","912","37.21","RT HEART CARDIAC CATH","3721","0","1","1","1999-1-21T12:44:01","0"
"4458","331795","0","914","37.23","RT/LEFT HEART CARD CATH","3723","0","1","1","1999-1-21T12:44:01","0"
"6435","333772","0","2891","88.54","RT/LT HRT ANGIOCARDIOGRM","8854","0","1","1","1999-1-21T12:48:57","0"
"7050","334387","0","3506","99.47","RUBELLA VACCINATION","9947","0","1","1","1999-1-21T12:50:31","0"
"5183","332520","0","1639","57.18","S/P CYSTOSTOMY NEC","5718","0","1","1","1999-1-21T12:45:51","0"
"4191","331528","0","647","26.21","SALIVARY CYST MARSUP","2621","0","1","1","1999-1-21T12:41:31","0"
"4199","331536","0","655","26.91","SALIVARY DUCT PROBING","2691","0","1","1","1999-1-21T12:41:32","0"
"4190","331527","0","646","26.19","SALIVARY DXTIC PX NEC","2619","0","1","1","1999-1-21T12:41:31","0"
"4197","331534","0","653","26.42","SALIVARY FISTULA CLOSURE","2642","0","1","1","1999-1-21T12:41:32","0"
"4200","331537","0","656","26.99","SALIVARY GLAND OPS NEC","2699","0","1","1","1999-1-21T12:41:33","0"
"4192","331529","0","648","26.29","SALIVARY LES EXC NEC","2629","0","1","1","1999-1-21T12:41:31","0"
"4198","331535","0","654","26.49","SALIVARY REPAIR NEC","2649","0","1","1","1999-1-21T12:41:32","0"
"5392","332729","0","1848","65.73","SALP-OOPHOROPLASTY NEC","6573","0","1","1","1999-1-21T12:46:22","0"
"5423","332760","0","1879","66.72","SALPINGO-OOPHOROSTOMY","6672","0","1","1","1999-1-21T12:46:27","0"
"5424","332761","0","1880","66.73","SALPINGO-SALPINGOSTOMY","6673","0","1","1","1999-1-21T12:46:27","0"
"5425","332762","0","1881","66.74","SALPINGO-UTEROSTOMY","6674","0","1","1","1999-1-21T12:46:27","0"
"5406","332743","0","1862","66.02","SALPINGOSTOMY","6602","0","1","1","1999-1-21T12:46:24","0"
"5405","332742","0","1861","66.01","SALPINGOTOMY","6601","0","1","1","1999-1-21T12:46:24","0"
"6691","334028","0","3147","92.19","SCAN OF OTHER SITES","9219","0","1","1","1999-1-21T12:49:35","0"
"4364","331701","0","820","34.6","SCARIFICATION OF PLEURA","346","0","1","1","1999-1-21T12:41:57","0"
"3901","331238","0","357","12.69","SCLER FISTULIZING OP NEC","1269","0","1","1","1999-1-21T12:40:47","0"
"3914","331251","0","370","12.88","SCLERA REINFORCEMENT NEC","1288","0","1","1","1999-1-21T12:40:49","0"
"3963","331300","0","419","14.49","SCLERAL BUCKLING NEC","1449","0","1","1","1999-1-21T12:40:56","0"
"3962","331299","0","418","14.41","SCLERAL BUCKLING W IMPL","1441","0","1","1","1999-1-21T12:40:56","0"
"3899","331236","0","355","12.65","SCLERAL FIST W IRIDECT","1265","0","1","1","1999-1-21T12:40:47","0"
"3908","331245","0","364","12.82","SCLERAL FISTULA REPAIR","1282","0","1","1","1999-1-21T12:40:48","0"
"3915","331252","0","371","12.89","SCLERAL OPERATIONS NEC","1289","0","1","1","1999-1-21T12:40:49","0"
"3913","331250","0","369","12.87","SCLERAL REINFORC W GRAFT","1287","0","1","1","1999-1-21T12:40:49","0"
"5301","332638","0","1757","61.99","SCROT/TUNICA VAG OPS NEC","6199","0","1","1","1999-1-21T12:46:08","0"
"5293","332630","0","1749","61.19","SCROTAL DXTIC PX NEC","6119","0","1","1","1999-1-21T12:46:07","0"
"5297","332634","0","1753","61.42","SCROTAL FISTULA REPAIR","6142","0","1","1","1999-1-21T12:46:07","0"
"5295","332632","0","1751","61.3","SCROTAL LES EXC/DESTR","613","0","1","1","1999-1-21T12:46:07","0"
"5291","332628","0","1747","61.0","SCROTUM & TUNICA VAG I&D","610","0","1","1","1999-1-21T12:46:06","0"
"5298","332635","0","1754","61.49","SCROTUM/TUNICA REP NEC","6149","0","1","1","1999-1-21T12:46:07","0"
"5292","332629","0","1748","61.11","SCROTUM/TUNICA VAG BX","6111","0","1","1","1999-1-21T12:46:07","0"
"5625","332962","0","2081","76.65","SEG OSTEOPLASTY MAXILLA","7665","0","1","1","1999-1-21T12:46:56","0"
"4309","331646","0","765","32.3","SEGMENTAL LUNG RESECTION","323","0","1","1","1999-1-21T12:41:49","0"
"4735","332072","0","1191","44.03","SELECTIVE VAGOTOMY NEC","4403","0","1","1","1999-1-21T12:44:43","0"
"5270","332607","0","1726","60.19","SEM VESICL DXTIC PX NEC","6019","0","1","1","1999-1-21T12:46:03","0"
"5281","332618","0","1737","60.73","SEMINAL VESICLE EXCISION","6073","0","1","1","1999-1-21T12:46:05","0"
"5280","332617","0","1736","60.72","SEMINAL VESICLE INCISION","6072","0","1","1","1999-1-21T12:46:05","0"
"5282","332619","0","1738","60.79","SEMINAL VESICLE OP NEC","6079","0","1","1","1999-1-21T12:46:05","0"
"6227","333564","0","2683","84.92","SEP EQUAL CONJOINED TWIN","8492","0","1","1","1999-1-21T12:48:26","0"
"6228","333565","0","2684","84.93","SEP UNEQUAL CONJOIN TWIN","8493","0","1","1","1999-1-21T12:48:27","0"
"4115","331452","0","571","21.88","SEPTOPLASTY NEC","2188","0","1","1","1999-1-21T12:41:20","0"
"5657","332994","0","2113","77.09","SEQUESTRECTOMY NEC","7709","0","1","1","1999-1-21T12:47:01","0"
"5648","332985","0","2104","77.00","SEQUESTRECTOMY NOS","7700","0","1","1","1999-1-21T12:46:59","0"
"7014","334351","0","3470","99.07","SERUM TRANSFUSION NEC","9907","0","1","1","1999-1-21T12:50:25","0"
"5355","332692","0","1811","64.5","SEX TRANSFORMATION NEC","645","0","1","1","1999-1-21T12:46:17","0"
"3985","331322","0","441","15.22","SHORT PX 1 EXOC MUSCLE","1522","0","1","1","1999-1-21T12:40:59","0"
"6071","333408","0","2527","81.83","SHOULD ARTHROPLASTY NEC","8183","0","1","1","1999-1-21T12:48:03","0"
"5955","333292","0","2411","80.21","SHOULDER ARTHROSCOPY","8021","0","1","1","1999-1-21T12:47:45","0"
"6195","333532","0","2651","84.08","SHOULDER DISARTICULATION","8408","0","1","1","1999-1-21T12:48:22","0"
